"Date","Title","Review_Text","Review_Score","Country"
2013-08-05,"Book three","If you enjoyed the movies and wished to know more,read this trilogy.  Zahn is one of the better star wars writers.",5,"US"
2015-10-07,"Four Stars","Well written. A true sequel to the original trilogy.",4,"US"
2012-05-12,"Good Series","Plain and simple the books were quite good.  I read all three and I think it makes a good link to the past.",5,"US"
2014-02-16,"Goog story!","This was a good story. Good content and suspense. Character development was good as well. Did a good job of a showing team against team, rather than just a few characters vs an army.",4,"US"
2015-05-03,"Good read..","Awesome ride throughout the whole series. If you like star wars stories you will enjoy this series.... Keep it coming.",5,"US"
2014-08-11,"Fantastic series, Zahn is a wonderfully detailed writer","Fantastic series, Zahn is a wonderfully detailed writer, giving your imagination the information it needs to construct his incredible Star Wars universe.",5,"US"
2012-12-13,"Always loved this book","It really is a great read.  If you've like the first two, you'll like this one!  I mean, who can read a trilogy but skip the last book.",5,"US"
2014-12-24,"Five Stars","Very enjoyable.",5,"US"
2016-01-20,"Four Stars","Thanks",4,"US"
2015-07-05,"Great book","Thought the book/ Trilogy was amazing to say the least. One of the best Star Wars series.",5,"US"
2013-02-28,"Nice books","Overall, I liked the books. This is probably the ""less good"" in the trilogy, as the main plot is already revealed and the story is more or less predictable.",3,"US"
2013-12-28,"An excellent series","I just finished reading the Thrawn trilogy I and had trouble putting it down. I blame this series for keeping me up at night and letting me get wrapped up in Star Wars again.",5,"US"
2013-03-20,"Excellent Read","Well written and entertaining through the end. This series kept me captivated for the entire length of the 3 book series.",5,"US"
2014-11-23,"Number 1","The best of the thrawn trilogy",5,"US"
2015-04-01,"Five Stars","Awesome, very exciting ending!!!",5,"US"
2013-07-11,"great","yes wed consider it goos book for the serices he loved it & it downloaded fast & gave my husband something diffrent to read",5,"US"
2014-07-20,"Fantastic ending to an amazing trilogy","Wonderful book and an essential read for any Star Wars fan! I highly recommend this novel and look forward to reading more novels by Timothy Zahn.",5,"US"
2012-10-14,"Awesomeness","This has been a great trilogy! If you love Starwars then this is a must read. Plenty of action. Plus its a quick and easy read.",5,"US"
2013-06-09,"Fantastic","A well written conclusion to the Thrawn trilogy that ties all the story lines together nicely. Perhaps the best Star Wars book I have ever read.",5,"US"
2010-02-17,"Great Book!","Bought this for Husband he is working on it but is actually reading so, Im happy!",5,"US"
2013-04-12,"Excellent read!","Zahn proves, once again, that it's possible to take well known and loved characters and add a dimentionality to them that makes them feel more ""real"".",5,"US"
2014-07-10,"Awesome endimg to the three book collection","Awesome endimg to the three book collection.  This completely could have been made into a movie.  Great job Timothy Zahn!!",5,"US"
2016-09-12,"Five Stars","Word",5,"US"
2014-01-10,"Great read","A great extension into the Star Wars universe, and a very nice read. Highly recommend reading the entire trilogy. The Last Command was a perfect wrap up.",5,"US"
2015-02-20,"Five Stars","Excellent wrap up to the trilogy.",5,"US"
2013-01-10,"Top Shelf Star Wars","Fantastic end to the best series in the EU. It's hard to read anything else from the EU after this, because nothing else is written so well. A great read, and highly recommended to any Star Wars fan!",5,"US"
2012-12-09,"Great finish...","To the series that started the Star Wars literature revival. Its a little slow at points, but speeds up near the end of the book. Great read overall.",4,"US"
2015-10-14,"Five Stars","One of the best",5,"US"
2015-01-31,"It NEVER took place","IF Disney had not made ALL of the existing EU irrelevant this book would have made perfect sense in the scope of the EU however, it never happened and it has no canon to Star Wars AT ALL...so all it is is a story that has nothing to do with Star Wars going forward..so sad.If you see LEGENDS on any Star Wars book it NEVER happened in the Star Wars EU.....",5,"US"
2014-08-04,"Great way for the books to continue on","Great way for the books to continue on.  I know I'm a little late to the party on these books but I truly enjoyed them.",5,"US"
2015-02-26,"great","Book arrived in great shape!",5,"US"
2013-02-22,"Great book","Amazing writing Timothy Zahn is the best great story in the star wars universe could not stop reading until I finished it.",5,"US"
2013-02-10,"Perfection","The perfect way to follow up the original trilogy.  They should have made these movies 20 years ago!  If you love the original, then these are for you!",5,"US"
2013-12-19,"Awesome Sauce","I love this Star Wars and hope they make movies for the books! BEST BOOK EVER!!!!!! SO AWESOME!!!! DEFINITELY READ!!!!!!!",5,"US"
2015-07-18,"Five Stars","Awesome book!",5,"US"
2013-03-03,"Fantastic book","A really great read. It's like a really amazing Sci-Fi book. All 3 books make an amazing Star Wars story, and very action-packed with a great story.",5,"US"
2014-04-08,"intriguing author","Timothy Zahn is easily one of the best authors in the Star Wars universe.  Love his style. Read his stuff!",4,"US"
2014-11-20,"Five Stars","Great book and exactly in the condition promised.",5,"US"
2015-01-02,"ok but...","Decent story but the ending seemed rushed",4,"US"
2014-12-16,"Five Stars","thank you",5,"US"
2015-10-29,"Five Stars","Excellent book",5,"US"
2014-04-02,"Awesome book","Made me feel like was 10 years old again in the 1980s, glued to my seat, couldn't put it down",5,"US"
2014-11-14,"Five Stars","Excellent book. Great addition to the star wars timeline.",5,"US"
2013-02-07,"Great","Great book. Can't wait to read on. I discovered a star wars universe I didn't know existed. Three more words",5,"US"
2010-10-05,"I loved it.","This book it self was really good and I love how this trilogy leads things for the other novels that come after it.",5,"US"
2014-09-12,"Five Stars","Great book",5,"US"
2014-09-19,"Five Stars","A truly awesome book.",5,"US"
2014-10-30,"Five Stars","Explosions!",5,"US"
2012-11-19,"Great end to the trilgoy!","The author wrote the novel with the same manner of character authenticity as the films. Great story, great trilogy, and brilliant new characters to add under the Star Wars name.",5,"US"
2015-12-22,"Disappointed.","Not in the best shape.",3,"US"
2012-08-18,"Great book but chapters are missing","This is a fantastic trilogy but chapters 26 & 27 are missing. This is especially bad because its during the final battle with Cboath. Not cool, not cool at all.",2,"US"
2013-12-29,"Grandson request","My grandson is an avid reader, he requested this book as well as several others. My grandson was well pleased with the books.",5,"US"
