"Date","Title","Review_Text","Review_Score","Country"
2014-03-22,"Awesome!","I'm not sure why I didn't read this until now. What a great extension to the Star Wars Universe! Zayin totally captures the texture of the movies!",5,"US"
2014-12-25,"slow start,exciting ending","The book dragged for a bit but picked up at the end.  Regardless that this storyline is Legend now, I will be finishing this series in the near future.",3,"US"
1999-05-29,"Great Book","This book rocks. The space battle at the end kicked butt. Also the twist at the end was a surprise.",5,"US"
2014-12-12,"Typos in the kindle version are annoying.","The word ""kind"" is replaced with ""land"" throughout the book.",4,"US"
2000-08-01,"Superb reading material","Well, I have 1 word to say....awesome!  This Force is definetly with this book. It has just as much action as the first and is just as great. I finished this book in 3 days and was extremely happy with it. I strongly  suggest that anyone who has ever liked Star Wars to go get this 3-book  series and enjoy!",5,"US"
1999-08-15,"Thrawn Returns","A vast improvement over ''Heir To The Empire''. The best novel in Mr. Zahn's trilogy.",5,"US"
1998-12-23,"Great fun.","Zahn has really captured the Star Wars galaxy and made it fun. He suceeds in pace and excitement where Barbara Hambly failed. His villain, Thrawn was the most interesting adversary to our heroes since Vader died. Jade, Karde  and C'Boath added more memorable characters to the Star Wars Galaxy.",5,"US"
1999-02-18,"Required Star Wars Reading","Zahn is a master at how he weaves wonderful new experiences into the lives of the characters that we know and love.  The trilogy that this book is part of is a sci-fi masterpiece and serves as a great example of how Star  Wars novels should be written! Bravo!",5,"US"
2014-12-27,"Amazing book!","This is a must read for any star wars fan.I highly recommend the Thrawn trilogy, it is a great way to get into the expanded universe.",5,"US"
2000-02-03,"Just when you think Zahn can't get any better, he does!","This is one of the greatest books written.  Zahn continues the Thrawn series masterfully with this book.  If you have read Heir to the Empire you must read this book.  I would write more but I don't want to give anything  away.",5,"US"
2005-01-27,"Lightyears better than the first","I really disliked the first in this trilogy.  But Zahn really picked up the pace and the writing quality in this book.  Oh, sure, he still over-uses dumb phrases and is still stuck on getting people's lip twisted.  But the plot is very well thought out, not at all predictable like the first one was, and the ending actually surprised me, whcih I was happy for.  It's certainly made me pick up the third novel to find out how it all turns out.The characters actually seem believable in this book.  It's like Zahn woke up after the stupor he was in writing Heir to the Empire.",4,"US"
2014-09-30,"amazing","Must read for Star Wars fans an absolutely amazing book if you are going to read it read the first book of the series",5,"US"
2006-07-12,"The middle of a saga is always the best!","Just like Empire Strikes Back, Dark Force Rising is the pinnacle of what the middle portion of a saga is all about.  There is tons of action and the book is so well written that you won't want to put it down.Highly recommend this one and I can't wait to finish the triology with The Last Command.Zahn is the man!",5,"US"
2000-12-07,"Terrible!! Such a bore! Zahn is a pathetic star wars author!","How this book gets positive reviews mystifies me. Zahn has failed in all counts as a Star Wars author. His writing style is trash.  In the Heir to the Empire series, he repeats the phrase  ""Han-Wedge-Mara Jade twisted his/her lip"" at least a hundred times. He has very little action in any of the three novels. I hardly completed Dark Force Rising, and I did so after a 3 month break of reading it, because it is so poorly written. I could not finsih The Last Command! It was sooo bad! The whole trilogy tries to be a sci-fi action/political thriller. Zahn fails miserably adding political overtones to the novels, which ultimately causes the tedious expanse of bland characters babbling on about the New Republic politics... bottom line THE BOOK IS TERRIBLE - D",1,"US"
2012-12-19,"Best series known to man","The storybook took me to a galaxy far far away, I've never been so involved in reading as I am airbrushed trilogy. Read these books and may the force be with you",5,"US"
2012-11-20,"save your money","these starwars books are way too complicated and boring for seniors to readi grew up with Starwars on tv, but these books are not a good read",1,"US"
2002-11-19,"What all Star Wars should be","This book (and all of Timothy Zahn's) exemplify the best in Star Wars and some of the best in literature.  The prose flows well, the characters are believable, and the plot is intriguing.",5,"US"
1998-12-10,"Zahn Rocks!!","I've read all his books on Star Wars, they have lots of twists and turns that keep you interested, some conversations are drawn out, but over all, his Star Wars books have to be the best!!",5,"US"
1999-08-03,"This book was very good","If you read Heir to the Empire, you should read this book. It was a very exiting seaqual.",5,"US"
1999-07-30,"The Middle Book in a Trilogy is Never the Best","Well, if Tolkien couldn't do a great job with his middle book in ""Lord of the Rings,"" why should anyone else?  Entertaining and fun, but padded just a bit too much (whihc might be why his news books are  a pair and not a trio).  Still, if I could I would give this 3 1/2 stars.  And I do so like Zahn's original characters, especially the amazing Thrawn.",3,"US"
